X,CH1,Start,Increment
Sequence,VOLT,4.75E-05,1.00E-06
1200,9.80E-03,,
1201,1.01E-02,,
1202,1.01E-02,,
1203,1.01E-02,,
1204,1.01E-02,,
1205,1.04E-02,,
1206,1.04E-02,,
1207,1.04E-02,,
1208,1.06E-02,,
1209,1.06E-02,,
1210,1.09E-02,,
1211,1.09E-02,,
1212,1.09E-02,,
1213,1.12E-02,,
1214,1.12E-02,,
1215,1.12E-02,,
1216,1.15E-02,,
1217,1.15E-02,,
1218,1.18E-02,,
1219,1.18E-02,,
1220,1.18E-02,,
1221,1.20E-02,,
1222,1.20E-02,,
1223,1.20E-02,,
1224,1.23E-02,,
1225,1.23E-02,,
1226,1.23E-02,,
1227,1.23E-02,,
1228,1.23E-02,,
1229,1.26E-02,,
1230,1.26E-02,,
1231,1.29E-02,,
1232,1.29E-02,,
1233,1.29E-02,,
1234,1.32E-02,,
1235,1.32E-02,,
1236,1.32E-02,,
1237,1.32E-02,,
1238,1.34E-02,,
1239,1.34E-02,,
1240,1.34E-02,,
1241,1.34E-02,,
1242,1.34E-02,,
1243,1.34E-02,,
1244,1.34E-02,,
1245,1.34E-02,,
1246,1.37E-02,,
1247,1.37E-02,,
1248,1.37E-02,,
1249,1.37E-02,,
1250,1.37E-02,,
1251,1.37E-02,,
1252,1.37E-02,,
1253,1.37E-02,,
1254,1.37E-02,,
1255,1.40E-02,,
1256,1.40E-02,,
1257,1.40E-02,,
1258,1.43E-02,,
1259,1.43E-02,,
1260,1.43E-02,,
1261,1.43E-02,,
1262,1.43E-02,,
1263,1.43E-02,,
1264,1.46E-02,,
1265,1.46E-02,,
1266,1.46E-02,,
1267,1.46E-02,,
1268,1.46E-02,,
1269,1.43E-02,,
1270,1.43E-02,,
1271,1.43E-02,,
1272,1.43E-02,,
1273,1.43E-02,,
1274,1.43E-02,,
1275,1.43E-02,,
1276,1.40E-02,,
1277,1.40E-02,,
1278,1.40E-02,,
1279,1.40E-02,,
1280,1.40E-02,,
1281,1.40E-02,,
1282,1.40E-02,,
1283,1.40E-02,,
1284,1.40E-02,,
1285,1.40E-02,,
1286,1.40E-02,,
1287,1.40E-02,,
1288,1.40E-02,,
1289,1.40E-02,,
1290,1.40E-02,,
1291,1.37E-02,,
1292,1.37E-02,,
1293,1.37E-02,,
1294,1.37E-02,,
1295,1.34E-02,,
1296,1.34E-02,,
1297,1.34E-02,,
1298,1.34E-02,,
1299,1.34E-02,,
1300,1.34E-02,,
1301,1.32E-02,,
1302,1.32E-02,,
1303,1.32E-02,,
1304,1.32E-02,,
1305,1.32E-02,,
1306,1.32E-02,,
1307,1.32E-02,,
1308,1.32E-02,,
1309,1.32E-02,,
1310,1.32E-02,,
1311,1.32E-02,,
1312,1.29E-02,,
1313,1.29E-02,,
1314,1.29E-02,,
1315,1.26E-02,,
1316,1.26E-02,,
1317,1.26E-02,,
1318,1.26E-02,,
1319,1.26E-02,,
1320,1.23E-02,,
1321,1.23E-02,,
1322,1.23E-02,,
1323,1.23E-02,,
1324,1.23E-02,,
1325,1.23E-02,,
1326,1.23E-02,,
1327,1.23E-02,,
1328,1.23E-02,,
1329,1.23E-02,,
1330,1.20E-02,,
1331,1.12E-02,,
1332,9.80E-03,,
1333,8.68E-03,,
1334,7.56E-03,,
1335,6.72E-03,,
1336,5.88E-03,,
1337,5.04E-03,,
1338,4.48E-03,,
1339,3.64E-03,,
1340,3.08E-03,,
1341,2.80E-03,,
1342,2.24E-03,,
1343,1.96E-03,,
1344,1.40E-03,,
1345,1.12E-03,,
1346,8.40E-04,,
1347,5.60E-04,,
1348,2.80E-04,,
1349,0.00E+00,,
1350,-2.80E-04,,
1351,-5.60E-04,,
1352,-5.60E-04,,
1353,-8.40E-04,,
1354,-8.40E-04,,
1355,-1.12E-03,,
1356,-1.12E-03,,
1357,-1.12E-03,,
1358,-1.40E-03,,
1359,-1.40E-03,,
1360,-1.40E-03,,
1361,-1.68E-03,,
1362,-1.68E-03,,
1363,-1.68E-03,,
1364,-1.68E-03,,
1365,-1.68E-03,,
1366,-1.68E-03,,
1367,-1.96E-03,,
1368,-1.96E-03,,
1369,-1.96E-03,,
1370,-1.96E-03,,
1371,-1.96E-03,,
1372,-1.96E-03,,
1373,-1.96E-03,,
1374,-1.96E-03,,
1375,-1.96E-03,,
1376,-2.24E-03,,
1377,-2.24E-03,,
1378,-2.24E-03,,
1379,-2.24E-03,,
1380,-2.24E-03,,
1381,-2.24E-03,,
1382,-2.24E-03,,
1383,-2.24E-03,,
1384,-2.24E-03,,
1385,-2.24E-03,,
1386,-2.24E-03,,
1387,-2.24E-03,,
1388,-2.24E-03,,
1389,-2.24E-03,,
1390,-2.24E-03,,
1391,-2.24E-03,,
1392,-2.24E-03,,
1393,-2.24E-03,,
1394,-2.24E-03,,
1395,-2.24E-03,,
1396,-2.24E-03,,
1397,-2.24E-03,,
1398,-2.24E-03,,
1399,-2.24E-03,,
