X,CH1,Start,Increment,adjusted
211,1.20E-02,,,1.08E-02
212,1.20E-02,,,1.08E-02
213,1.20E-02,,,1.08E-02
214,1.20E-02,,,1.08E-02
215,1.20E-02,,,1.08E-02
216,1.32E-02,,,1.20E-02
217,1.32E-02,,,1.20E-02
218,1.32E-02,,,1.20E-02
219,1.32E-02,,,1.20E-02
220,1.32E-02,,,1.20E-02
221,1.32E-02,,,1.20E-02
222,1.32E-02,,,1.20E-02
223,1.32E-02,,,1.20E-02
224,1.32E-02,,,1.20E-02
225,1.32E-02,,,1.20E-02
226,1.32E-02,,,1.20E-02
227,1.32E-02,,,1.20E-02
228,1.32E-02,,,1.20E-02
229,1.32E-02,,,1.20E-02
230,1.32E-02,,,1.20E-02
231,1.32E-02,,,1.20E-02
232,1.32E-02,,,1.20E-02
233,1.32E-02,,,1.20E-02
234,1.32E-02,,,1.20E-02
235,1.32E-02,,,1.20E-02
236,1.32E-02,,,1.20E-02
237,1.32E-02,,,1.20E-02
238,1.32E-02,,,1.20E-02
239,1.32E-02,,,1.20E-02
240,1.32E-02,,,1.20E-02
241,1.32E-02,,,1.20E-02
242,1.32E-02,,,1.20E-02
243,1.32E-02,,,1.20E-02
244,1.32E-02,,,1.20E-02
245,1.20E-02,,,1.08E-02
246,1.20E-02,,,1.08E-02
247,1.20E-02,,,1.08E-02
248,1.20E-02,,,1.08E-02
249,1.20E-02,,,1.08E-02
250,1.20E-02,,,1.08E-02
251,1.20E-02,,,1.08E-02
252,1.20E-02,,,1.08E-02
253,1.20E-02,,,1.08E-02
254,1.20E-02,,,1.08E-02
255,1.20E-02,,,1.08E-02
256,1.20E-02,,,1.08E-02
257,1.20E-02,,,1.08E-02
258,1.20E-02,,,1.08E-02
259,1.20E-02,,,1.08E-02
260,1.08E-02,,,9.60E-03
261,1.08E-02,,,9.60E-03
262,1.08E-02,,,9.60E-03
263,1.08E-02,,,9.60E-03
264,1.08E-02,,,9.60E-03
265,1.08E-02,,,9.60E-03
266,1.08E-02,,,9.60E-03
267,1.08E-02,,,9.60E-03
268,9.60E-03,,,8.40E-03
269,9.60E-03,,,8.40E-03
270,9.60E-03,,,8.40E-03
271,9.60E-03,,,8.40E-03
272,9.60E-03,,,8.40E-03
273,9.60E-03,,,8.40E-03
274,9.60E-03,,,8.40E-03
275,9.60E-03,,,8.40E-03
276,8.40E-03,,,7.20E-03
277,8.40E-03,,,7.20E-03
278,8.40E-03,,,7.20E-03
279,8.40E-03,,,7.20E-03
280,8.40E-03,,,7.20E-03
281,8.40E-03,,,7.20E-03
282,7.20E-03,,,6.00E-03
283,7.20E-03,,,6.00E-03
284,7.20E-03,,,6.00E-03
285,7.20E-03,,,6.00E-03
286,7.20E-03,,,6.00E-03
287,7.20E-03,,,6.00E-03
288,7.20E-03,,,6.00E-03
289,7.20E-03,,,6.00E-03
290,7.20E-03,,,6.00E-03
291,6.00E-03,,,4.80E-03
292,6.00E-03,,,4.80E-03
293,6.00E-03,,,4.80E-03
294,6.00E-03,,,4.80E-03
295,6.00E-03,,,4.80E-03
296,6.00E-03,,,4.80E-03
297,6.00E-03,,,4.80E-03
298,4.80E-03,,,3.60E-03
299,4.80E-03,,,3.60E-03
300,4.80E-03,,,3.60E-03
301,4.80E-03,,,3.60E-03
302,4.80E-03,,,3.60E-03
303,4.80E-03,,,3.60E-03
304,4.80E-03,,,3.60E-03
305,4.80E-03,,,3.60E-03
306,4.80E-03,,,3.60E-03
307,3.60E-03,,,2.40E-03
308,3.60E-03,,,2.40E-03
309,3.60E-03,,,2.40E-03
310,3.60E-03,,,2.40E-03
311,3.60E-03,,,2.40E-03
312,3.60E-03,,,2.40E-03
313,3.60E-03,,,2.40E-03
314,3.60E-03,,,2.40E-03
315,3.60E-03,,,2.40E-03
316,3.60E-03,,,2.40E-03
317,3.60E-03,,,2.40E-03
318,3.60E-03,,,2.40E-03
319,3.60E-03,,,2.40E-03
320,3.60E-03,,,2.40E-03
321,3.60E-03,,,2.40E-03
322,3.60E-03,,,2.40E-03
323,3.60E-03,,,2.40E-03
324,3.60E-03,,,2.40E-03
325,3.60E-03,,,2.40E-03
326,3.60E-03,,,2.40E-03
327,3.60E-03,,,2.40E-03
328,3.60E-03,,,2.40E-03
329,3.60E-03,,,2.40E-03
330,3.60E-03,,,2.40E-03
331,3.60E-03,,,2.40E-03
332,3.60E-03,,,2.40E-03
333,4.80E-03,,,3.60E-03
334,4.80E-03,,,3.60E-03
335,4.80E-03,,,3.60E-03
336,4.80E-03,,,3.60E-03
337,4.80E-03,,,3.60E-03
338,4.80E-03,,,3.60E-03
339,4.80E-03,,,3.60E-03
340,6.00E-03,,,4.80E-03
341,6.00E-03,,,4.80E-03
342,6.00E-03,,,4.80E-03
343,6.00E-03,,,4.80E-03
344,6.00E-03,,,4.80E-03
345,6.00E-03,,,4.80E-03
346,7.20E-03,,,6.00E-03
347,7.20E-03,,,6.00E-03
348,7.20E-03,,,6.00E-03
349,7.20E-03,,,6.00E-03
350,7.20E-03,,,6.00E-03
351,8.40E-03,,,7.20E-03
352,8.40E-03,,,7.20E-03
353,8.40E-03,,,7.20E-03
354,8.40E-03,,,7.20E-03
355,9.60E-03,,,8.40E-03
356,9.60E-03,,,8.40E-03
357,9.60E-03,,,8.40E-03
358,1.08E-02,,,9.60E-03
359,1.08E-02,,,9.60E-03
360,1.08E-02,,,9.60E-03
361,1.08E-02,,,9.60E-03
362,1.20E-02,,,1.08E-02
363,1.20E-02,,,1.08E-02
364,1.20E-02,,,1.08E-02
365,1.20E-02,,,1.08E-02
366,1.20E-02,,,1.08E-02
367,1.32E-02,,,1.20E-02
368,1.32E-02,,,1.20E-02
369,1.32E-02,,,1.20E-02
370,1.32E-02,,,1.20E-02
371,1.44E-02,,,1.32E-02
372,1.44E-02,,,1.32E-02
373,1.44E-02,,,1.32E-02
374,1.56E-02,,,1.44E-02
375,1.56E-02,,,1.44E-02
376,1.56E-02,,,1.44E-02
377,1.56E-02,,,1.44E-02
378,1.68E-02,,,1.56E-02
379,1.68E-02,,,1.56E-02
380,1.68E-02,,,1.56E-02
381,1.68E-02,,,1.56E-02
382,1.68E-02,,,1.56E-02
383,1.80E-02,,,1.68E-02
384,1.80E-02,,,1.68E-02
385,1.80E-02,,,1.68E-02
386,1.80E-02,,,1.68E-02
387,1.80E-02,,,1.68E-02
388,1.80E-02,,,1.68E-02
389,1.80E-02,,,1.68E-02
390,1.92E-02,,,1.80E-02
391,1.92E-02,,,1.80E-02
392,1.92E-02,,,1.80E-02
393,1.92E-02,,,1.80E-02
394,1.92E-02,,,1.80E-02
395,1.92E-02,,,1.80E-02
396,1.92E-02,,,1.80E-02
397,1.92E-02,,,1.80E-02
398,2.04E-02,,,1.92E-02
399,2.04E-02,,,1.92E-02
400,2.04E-02,,,1.92E-02
401,2.04E-02,,,1.92E-02
402,2.04E-02,,,1.92E-02
403,2.04E-02,,,1.92E-02
404,2.04E-02,,,1.92E-02
405,2.04E-02,,,1.92E-02
406,2.04E-02,,,1.92E-02
407,2.04E-02,,,1.92E-02
408,2.04E-02,,,1.92E-02
409,2.16E-02,,,2.04E-02
410,2.16E-02,,,2.04E-02
411,2.16E-02,,,2.04E-02
412,2.16E-02,,,2.04E-02
413,2.16E-02,,,2.04E-02
414,2.16E-02,,,2.04E-02
415,2.16E-02,,,2.04E-02
416,2.16E-02,,,2.04E-02
417,2.16E-02,,,2.04E-02
418,2.16E-02,,,2.04E-02
419,2.16E-02,,,2.04E-02
420,2.16E-02,,,2.04E-02
421,2.16E-02,,,2.04E-02
422,2.16E-02,,,2.04E-02
423,2.16E-02,,,2.04E-02
424,2.16E-02,,,2.04E-02
425,2.16E-02,,,2.04E-02
426,2.16E-02,,,2.04E-02
427,2.16E-02,,,2.04E-02
428,2.16E-02,,,2.04E-02
429,2.16E-02,,,2.04E-02
430,2.16E-02,,,2.04E-02
431,2.16E-02,,,2.04E-02
432,2.16E-02,,,2.04E-02
433,2.16E-02,,,2.04E-02
434,2.04E-02,,,1.92E-02
435,2.04E-02,,,1.92E-02
436,2.04E-02,,,1.92E-02
437,2.04E-02,,,1.92E-02
438,2.04E-02,,,1.92E-02
439,2.04E-02,,,1.92E-02
440,2.04E-02,,,1.92E-02
441,2.04E-02,,,1.92E-02
442,2.04E-02,,,1.92E-02
443,2.04E-02,,,1.92E-02
444,2.04E-02,,,1.92E-02
445,1.92E-02,,,1.80E-02
446,1.92E-02,,,1.80E-02
447,1.92E-02,,,1.80E-02
448,1.92E-02,,,1.80E-02
449,1.92E-02,,,1.80E-02
450,1.92E-02,,,1.80E-02
451,1.92E-02,,,1.80E-02
452,1.80E-02,,,1.68E-02
453,1.80E-02,,,1.68E-02
454,1.80E-02,,,1.68E-02
455,1.80E-02,,,1.68E-02
456,1.80E-02,,,1.68E-02
457,1.68E-02,,,1.56E-02
458,1.68E-02,,,1.56E-02
459,1.68E-02,,,1.56E-02
460,1.68E-02,,,1.56E-02
461,1.56E-02,,,1.44E-02
462,1.56E-02,,,1.44E-02
463,1.56E-02,,,1.44E-02
464,1.56E-02,,,1.44E-02
465,1.44E-02,,,1.32E-02
466,1.44E-02,,,1.32E-02
467,1.44E-02,,,1.32E-02
468,1.32E-02,,,1.20E-02
469,1.32E-02,,,1.20E-02
470,1.32E-02,,,1.20E-02
471,1.32E-02,,,1.20E-02
472,1.20E-02,,,1.08E-02
473,1.20E-02,,,1.08E-02
474,1.20E-02,,,1.08E-02
475,1.20E-02,,,1.08E-02
476,1.08E-02,,,9.60E-03
477,1.08E-02,,,9.60E-03
478,1.08E-02,,,9.60E-03
479,9.60E-03,,,8.40E-03
480,9.60E-03,,,8.40E-03
481,9.60E-03,,,8.40E-03
482,9.60E-03,,,8.40E-03
483,9.60E-03,,,8.40E-03
484,8.40E-03,,,7.20E-03
485,8.40E-03,,,7.20E-03
486,8.40E-03,,,7.20E-03
487,8.40E-03,,,7.20E-03
488,7.20E-03,,,6.00E-03
489,7.20E-03,,,6.00E-03
490,7.20E-03,,,6.00E-03
491,7.20E-03,,,6.00E-03
492,7.20E-03,,,6.00E-03
493,6.00E-03,,,4.80E-03
494,6.00E-03,,,4.80E-03
495,6.00E-03,,,4.80E-03
496,6.00E-03,,,4.80E-03
497,6.00E-03,,,4.80E-03
498,4.80E-03,,,3.60E-03
499,4.80E-03,,,3.60E-03
500,4.80E-03,,,3.60E-03
501,4.80E-03,,,3.60E-03
502,4.80E-03,,,3.60E-03
503,4.80E-03,,,3.60E-03
504,4.80E-03,,,3.60E-03
505,4.80E-03,,,3.60E-03
506,4.80E-03,,,3.60E-03
507,4.80E-03,,,3.60E-03
508,3.60E-03,,,2.40E-03
509,3.60E-03,,,2.40E-03
510,3.60E-03,,,2.40E-03
511,3.60E-03,,,2.40E-03
512,3.60E-03,,,2.40E-03
513,3.60E-03,,,2.40E-03
514,3.60E-03,,,2.40E-03
515,3.60E-03,,,2.40E-03
516,3.60E-03,,,2.40E-03
517,3.60E-03,,,2.40E-03
518,3.60E-03,,,2.40E-03
519,3.60E-03,,,2.40E-03
520,3.60E-03,,,2.40E-03
521,3.60E-03,,,2.40E-03
522,3.60E-03,,,2.40E-03
523,3.60E-03,,,2.40E-03
524,4.80E-03,,,3.60E-03
525,4.80E-03,,,3.60E-03
526,4.80E-03,,,3.60E-03
527,4.80E-03,,,3.60E-03
528,4.80E-03,,,3.60E-03
529,4.80E-03,,,3.60E-03
530,4.80E-03,,,3.60E-03
531,6.00E-03,,,4.80E-03
532,6.00E-03,,,4.80E-03
533,6.00E-03,,,4.80E-03
534,6.00E-03,,,4.80E-03
535,6.00E-03,,,4.80E-03
536,7.20E-03,,,6.00E-03
537,7.20E-03,,,6.00E-03
538,7.20E-03,,,6.00E-03
539,8.40E-03,,,7.20E-03
540,8.40E-03,,,7.20E-03
541,8.40E-03,,,7.20E-03
542,8.40E-03,,,7.20E-03
543,9.60E-03,,,8.40E-03
544,9.60E-03,,,8.40E-03
545,9.60E-03,,,8.40E-03
546,1.08E-02,,,9.60E-03
547,1.08E-02,,,9.60E-03
548,1.20E-02,,,1.08E-02
549,1.20E-02,,,1.08E-02
550,1.20E-02,,,1.08E-02
551,1.32E-02,,,1.20E-02
552,1.32E-02,,,1.20E-02
553,1.44E-02,,,1.32E-02
554,1.44E-02,,,1.32E-02
555,1.56E-02,,,1.44E-02
556,1.56E-02,,,1.44E-02
557,1.56E-02,,,1.44E-02
558,1.68E-02,,,1.56E-02
559,1.68E-02,,,1.56E-02
560,1.80E-02,,,1.68E-02
561,1.80E-02,,,1.68E-02
562,1.80E-02,,,1.68E-02
563,1.80E-02,,,1.68E-02
564,1.92E-02,,,1.80E-02
565,1.92E-02,,,1.80E-02
566,2.04E-02,,,1.92E-02
567,2.04E-02,,,1.92E-02
568,2.04E-02,,,1.92E-02
569,2.16E-02,,,2.04E-02
570,2.16E-02,,,2.04E-02
571,2.16E-02,,,2.04E-02
572,2.28E-02,,,2.16E-02
573,2.28E-02,,,2.16E-02
574,2.28E-02,,,2.16E-02
575,2.40E-02,,,2.28E-02
576,2.40E-02,,,2.28E-02
577,2.40E-02,,,2.28E-02
578,2.40E-02,,,2.28E-02
579,2.52E-02,,,2.40E-02
580,2.52E-02,,,2.40E-02
581,2.52E-02,,,2.40E-02
582,2.64E-02,,,2.52E-02
583,2.64E-02,,,2.52E-02
584,2.64E-02,,,2.52E-02
585,2.64E-02,,,2.52E-02
586,2.64E-02,,,2.52E-02
587,2.76E-02,,,2.64E-02
588,2.76E-02,,,2.64E-02
589,2.76E-02,,,2.64E-02
590,2.76E-02,,,2.64E-02
591,2.76E-02,,,2.64E-02
592,2.88E-02,,,2.76E-02
593,2.88E-02,,,2.76E-02
594,2.88E-02,,,2.76E-02
595,2.88E-02,,,2.76E-02
596,2.88E-02,,,2.76E-02
597,2.88E-02,,,2.76E-02
598,3.00E-02,,,2.88E-02
599,3.00E-02,,,2.88E-02
600,3.00E-02,,,2.88E-02
601,3.00E-02,,,2.88E-02
602,3.00E-02,,,2.88E-02
603,3.00E-02,,,2.88E-02
604,3.00E-02,,,2.88E-02
605,3.00E-02,,,2.88E-02
606,3.00E-02,,,2.88E-02
607,3.00E-02,,,2.88E-02
608,3.00E-02,,,2.88E-02
609,3.12E-02,,,3.00E-02
610,3.12E-02,,,3.00E-02
611,3.12E-02,,,3.00E-02
612,3.12E-02,,,3.00E-02
613,3.12E-02,,,3.00E-02
614,3.12E-02,,,3.00E-02
615,3.12E-02,,,3.00E-02
616,3.12E-02,,,3.00E-02
617,3.12E-02,,,3.00E-02
618,3.12E-02,,,3.00E-02
619,3.12E-02,,,3.00E-02
620,3.12E-02,,,3.00E-02
621,3.12E-02,,,3.00E-02
622,3.12E-02,,,3.00E-02
623,3.12E-02,,,3.00E-02
624,3.12E-02,,,3.00E-02
625,3.12E-02,,,3.00E-02
626,3.12E-02,,,3.00E-02
627,3.12E-02,,,3.00E-02
628,3.12E-02,,,3.00E-02
629,3.12E-02,,,3.00E-02
630,3.12E-02,,,3.00E-02
631,3.12E-02,,,3.00E-02
632,3.00E-02,,,2.88E-02
633,3.00E-02,,,2.88E-02
634,3.00E-02,,,2.88E-02
635,3.00E-02,,,2.88E-02
636,3.00E-02,,,2.88E-02
637,3.00E-02,,,2.88E-02
638,3.00E-02,,,2.88E-02
639,3.00E-02,,,2.88E-02
640,2.88E-02,,,2.76E-02
641,2.88E-02,,,2.76E-02
642,2.88E-02,,,2.76E-02
643,2.88E-02,,,2.76E-02
644,2.88E-02,,,2.76E-02
645,2.88E-02,,,2.76E-02
646,2.76E-02,,,2.64E-02
647,2.76E-02,,,2.64E-02
648,2.76E-02,,,2.64E-02
649,2.76E-02,,,2.64E-02
650,2.76E-02,,,2.64E-02
651,2.64E-02,,,2.52E-02
652,2.64E-02,,,2.52E-02
653,2.64E-02,,,2.52E-02
654,2.64E-02,,,2.52E-02
655,2.64E-02,,,2.52E-02
656,2.52E-02,,,2.40E-02
657,2.52E-02,,,2.40E-02
658,2.52E-02,,,2.40E-02
659,2.40E-02,,,2.28E-02
660,2.40E-02,,,2.28E-02
661,2.40E-02,,,2.28E-02
662,2.28E-02,,,2.16E-02
663,2.28E-02,,,2.16E-02
664,2.28E-02,,,2.16E-02
665,2.16E-02,,,2.04E-02
666,2.16E-02,,,2.04E-02
667,2.16E-02,,,2.04E-02
668,2.16E-02,,,2.04E-02
669,2.04E-02,,,1.92E-02
670,2.04E-02,,,1.92E-02
671,2.04E-02,,,1.92E-02
672,1.92E-02,,,1.80E-02
673,1.92E-02,,,1.80E-02
674,1.80E-02,,,1.68E-02
675,1.80E-02,,,1.68E-02
676,1.80E-02,,,1.68E-02
677,1.68E-02,,,1.56E-02
678,1.68E-02,,,1.56E-02
679,1.68E-02,,,1.56E-02
680,1.56E-02,,,1.44E-02
681,1.56E-02,,,1.44E-02
682,1.56E-02,,,1.44E-02
683,1.56E-02,,,1.44E-02
684,1.44E-02,,,1.32E-02
685,1.44E-02,,,1.32E-02
686,1.44E-02,,,1.32E-02
687,1.32E-02,,,1.20E-02
688,1.32E-02,,,1.20E-02
689,1.32E-02,,,1.20E-02
690,1.20E-02,,,1.08E-02
691,1.20E-02,,,1.08E-02
692,1.20E-02,,,1.08E-02
693,1.20E-02,,,1.08E-02
694,1.08E-02,,,9.60E-03
695,1.08E-02,,,9.60E-03
696,1.08E-02,,,9.60E-03
697,9.60E-03,,,8.40E-03
698,9.60E-03,,,8.40E-03
699,9.60E-03,,,8.40E-03
700,9.60E-03,,,8.40E-03
701,9.60E-03,,,8.40E-03
702,8.40E-03,,,7.20E-03
703,8.40E-03,,,7.20E-03
704,8.40E-03,,,7.20E-03
705,8.40E-03,,,7.20E-03
706,8.40E-03,,,7.20E-03
707,8.40E-03,,,7.20E-03
708,8.40E-03,,,7.20E-03
709,7.20E-03,,,6.00E-03
710,7.20E-03,,,6.00E-03
711,7.20E-03,,,6.00E-03
712,7.20E-03,,,6.00E-03
713,7.20E-03,,,6.00E-03
714,7.20E-03,,,6.00E-03
715,7.20E-03,,,6.00E-03
716,7.20E-03,,,6.00E-03
717,7.20E-03,,,6.00E-03
718,7.20E-03,,,6.00E-03
719,7.20E-03,,,6.00E-03
720,7.20E-03,,,6.00E-03
721,7.20E-03,,,6.00E-03
722,7.20E-03,,,6.00E-03
723,7.20E-03,,,6.00E-03
724,7.20E-03,,,6.00E-03
725,7.20E-03,,,6.00E-03
726,7.20E-03,,,6.00E-03
727,8.40E-03,,,7.20E-03
728,8.40E-03,,,7.20E-03
729,8.40E-03,,,7.20E-03
730,8.40E-03,,,7.20E-03
731,8.40E-03,,,7.20E-03
732,9.60E-03,,,8.40E-03
733,9.60E-03,,,8.40E-03
734,9.60E-03,,,8.40E-03
735,9.60E-03,,,8.40E-03
736,9.60E-03,,,8.40E-03
737,1.08E-02,,,9.60E-03
738,1.08E-02,,,9.60E-03
739,1.08E-02,,,9.60E-03
740,1.20E-02,,,1.08E-02
741,1.20E-02,,,1.08E-02
742,1.20E-02,,,1.08E-02
743,1.32E-02,,,1.20E-02
744,1.32E-02,,,1.20E-02
745,1.44E-02,,,1.32E-02
746,1.44E-02,,,1.32E-02
747,1.44E-02,,,1.32E-02
748,1.56E-02,,,1.44E-02
749,1.56E-02,,,1.44E-02
750,1.68E-02,,,1.56E-02
751,1.68E-02,,,1.56E-02
752,1.68E-02,,,1.56E-02
753,1.80E-02,,,1.68E-02
754,1.80E-02,,,1.68E-02
755,1.92E-02,,,1.80E-02
756,1.92E-02,,,1.80E-02
757,1.92E-02,,,1.80E-02
758,2.04E-02,,,1.92E-02
759,2.04E-02,,,1.92E-02
760,2.16E-02,,,2.04E-02
761,2.16E-02,,,2.04E-02
762,2.16E-02,,,2.04E-02
763,2.16E-02,,,2.04E-02
764,2.28E-02,,,2.16E-02
765,2.28E-02,,,2.16E-02
766,2.40E-02,,,2.28E-02
767,2.40E-02,,,2.28E-02
768,2.40E-02,,,2.28E-02
769,2.52E-02,,,2.40E-02
770,2.52E-02,,,2.40E-02
771,2.64E-02,,,2.52E-02
772,2.64E-02,,,2.52E-02
773,2.64E-02,,,2.52E-02
