X,CH1,Start,Increment,adjusted
Sequence,VOLT,4.75E-05,1.00E-06,
975,0.0056,,,0.00812
976,0.0056,,,0.00812
977,0.0056,,,0.00812
978,0.00588,,,0.0084
979,0.00588,,,0.0084
980,0.00616,,,0.00868
981,0.00616,,,0.00868
982,0.00616,,,0.00868
983,0.00644,,,0.00896
984,0.00672,,,0.00924
985,0.00672,,,0.00924
986,0.00672,,,0.00924
987,0.007,,,0.00952
988,0.007,,,0.00952
989,0.00728,,,0.0098
990,0.00728,,,0.0098
991,0.00728,,,0.0098
992,0.00756,,,0.01008
993,0.00756,,,0.01008
994,0.00784,,,0.01036
995,0.00784,,,0.01036
996,0.00784,,,0.01036
997,0.00812,,,0.01064
998,0.00812,,,0.01064
999,0.00812,,,0.01064
1000,0.0084,,,0.01092
1001,0.0084,,,0.01092
1002,0.0084,,,0.01092
1003,0.0084,,,0.01092
1004,0.0084,,,0.01092
1005,0.00868,,,0.0112
1006,0.00868,,,0.0112
1007,0.00868,,,0.0112
1008,0.00896,,,0.01148
1009,0.00896,,,0.01148
1010,0.00896,,,0.01148
1011,0.00924,,,0.01176
1012,0.00924,,,0.01176
1013,0.00924,,,0.01176
1014,0.00952,,,0.01204
1015,0.00952,,,0.01204
1016,0.00952,,,0.01204
1017,0.00952,,,0.01204
1018,0.00952,,,0.01204
1019,0.0098,,,0.01232
1020,0.0098,,,0.01232
1021,0.0098,,,0.01232
1022,0.0098,,,0.01232
1023,0.0098,,,0.01232
1024,0.0098,,,0.01232
1025,0.0098,,,0.01232
1026,0.0098,,,0.01232
1027,0.0098,,,0.01232
1028,0.0098,,,0.01232
1029,0.0098,,,0.01232
1030,0.0098,,,0.01232
1031,0.0101,,,0.01262
1032,0.0101,,,0.01262
1033,0.0101,,,0.01262
1034,0.0101,,,0.01262
1035,0.0101,,,0.01262
1036,0.0101,,,0.01262
1037,0.0101,,,0.01262
1038,0.0101,,,0.01262
1039,0.0101,,,0.01262
1040,0.0101,,,0.01262
1041,0.0101,,,0.01262
1042,0.0101,,,0.01262
1043,0.0101,,,0.01262
1044,0.0101,,,0.01262
1045,0.0101,,,0.01262
1046,0.0101,,,0.01262
1047,0.0101,,,0.01262
1048,0.0101,,,0.01262
1049,0.0101,,,0.01262
1050,0.0101,,,0.01262
1051,0.0101,,,0.01262
1052,0.0101,,,0.01262
1053,0.0101,,,0.01262
1054,0.0101,,,0.01262
1055,0.0101,,,0.01262
1056,0.0101,,,0.01262
1057,0.0101,,,0.01262
1058,0.0101,,,0.01262
1059,0.0101,,,0.01262
1060,0.0101,,,0.01262
1061,0.0098,,,0.01232
1062,0.0098,,,0.01232
1063,0.0098,,,0.01232
1064,0.0098,,,0.01232
1065,0.0098,,,0.01232
1066,0.00952,,,0.01204
1067,0.00952,,,0.01204
1068,0.00952,,,0.01204
1069,0.00952,,,0.01204
1070,0.00952,,,0.01204
1071,0.00924,,,0.01176
1072,0.00924,,,0.01176
1073,0.00896,,,0.01148
1074,0.00896,,,0.01148
1075,0.00896,,,0.01148
1076,0.00896,,,0.01148
1077,0.00868,,,0.0112
1078,0.00868,,,0.0112
1079,0.00868,,,0.0112
1080,0.00868,,,0.0112
1081,0.00868,,,0.0112
1082,0.00868,,,0.0112
1083,0.00868,,,0.0112
1084,0.0084,,,0.01092
1085,0.0084,,,0.01092
1086,0.00812,,,0.01064
1087,0.00812,,,0.01064
1088,0.00812,,,0.01064
1089,0.00784,,,0.01036
1090,0.00784,,,0.01036
1091,0.00784,,,0.01036
1092,0.00784,,,0.01036
1093,0.00784,,,0.01036
1094,0.00756,,,0.01008
1095,0.00756,,,0.01008
1096,0.00728,,,0.0098
1097,0.00728,,,0.0098
1098,0.007,,,0.00952
1099,0.007,,,0.00952
1100,0.007,,,0.00952
1101,0.007,,,0.00952
1102,0.00672,,,0.00924
1103,0.00672,,,0.00924
1104,0.00672,,,0.00924
1105,0.00644,,,0.00896
1106,0.00644,,,0.00896
1107,0.00616,,,0.00868
1108,0.00616,,,0.00868
1109,0.00616,,,0.00868
1110,0.00616,,,0.00868
1111,0.00588,,,0.0084
1112,0.00588,,,0.0084
1113,0.00588,,,0.0084
1114,0.00588,,,0.0084
1115,0.00588,,,0.0084
1116,0.0056,,,0.00812
1117,0.0056,,,0.00812
1118,0.0056,,,0.00812
1119,0.0056,,,0.00812
1120,0.0056,,,0.00812
1121,0.0056,,,0.00812
1122,0.0056,,,0.00812
1123,0.0056,,,0.00812
1124,0.0056,,,0.00812
1125,0.0056,,,0.00812
1126,0.0056,,,0.00812
1127,0.0056,,,0.00812
1128,0.00532,,,0.00784
1129,0.00532,,,0.00784
1130,0.00532,,,0.00784
1131,0.00532,,,0.00784
1132,0.00532,,,0.00784
1133,0.00532,,,0.00784
1134,0.00532,,,0.00784
1135,0.00532,,,0.00784
1136,0.00532,,,0.00784
1137,0.00532,,,0.00784
1138,0.00532,,,0.00784
1139,0.00532,,,0.00784
1140,0.00532,,,0.00784
1141,0.00532,,,0.00784
1142,0.00532,,,0.00784
1143,0.00532,,,0.00784
1144,0.00532,,,0.00784
1145,0.00532,,,0.00784
1146,0.00532,,,0.00784
1147,0.00532,,,0.00784
1148,0.00532,,,0.00784
1149,0.00532,,,0.00784
1150,0.00532,,,0.00784
1151,0.0056,,,0.00812
1152,0.0056,,,0.00812
1153,0.0056,,,0.00812
1154,0.0056,,,0.00812
1155,0.0056,,,0.00812
1156,0.00588,,,0.0084
1157,0.00588,,,0.0084
1158,0.00588,,,0.0084
1159,0.00588,,,0.0084
1160,0.00588,,,0.0084
1161,0.00616,,,0.00868
1162,0.00616,,,0.00868
1163,0.00616,,,0.00868
1164,0.00616,,,0.00868
1165,0.00644,,,0.00896
1166,0.00644,,,0.00896
1167,0.00644,,,0.00896
1168,0.00672,,,0.00924
1169,0.00672,,,0.00924
1170,0.00672,,,0.00924
1171,0.00672,,,0.00924
1172,0.007,,,0.00952
1173,0.007,,,0.00952
1174,0.00728,,,0.0098
1175,0.00728,,,0.0098
1176,0.00728,,,0.0098
1177,0.00756,,,0.01008
1178,0.00756,,,0.01008
1179,0.00756,,,0.01008
1180,0.00756,,,0.01008
1181,0.00784,,,0.01036
1182,0.00784,,,0.01036
1183,0.00812,,,0.01064
1184,0.00812,,,0.01064
1185,0.00812,,,0.01064
1186,0.0084,,,0.01092
1187,0.0084,,,0.01092
1188,0.0084,,,0.01092
1189,0.0084,,,0.01092
1190,0.00868,,,0.0112
1191,0.00868,,,0.0112
1192,0.00896,,,0.01148
1193,0.00896,,,0.01148
1194,0.00924,,,0.01176
1195,0.00924,,,0.01176
1196,0.00924,,,0.01176
1197,0.00952,,,0.01204
1198,0.00952,,,0.01204
1199,0.0098,,,0.01232
1200,0.0098,,,0.01232
1201,0.0101,,,0.01262
1202,0.0101,,,0.01262
1203,0.0101,,,0.01262
1204,0.0101,,,0.01262
1205,0.0104,,,0.01292
1206,0.0104,,,0.01292
1207,0.0104,,,0.01292
1208,0.0106,,,0.01312
1209,0.0106,,,0.01312
1210,0.0109,,,0.01342
1211,0.0109,,,0.01342
1212,0.0109,,,0.01342
1213,0.0112,,,0.01372
1214,0.0112,,,0.01372
1215,0.0112,,,0.01372
1216,0.0115,,,0.01402
1217,0.0115,,,0.01402
1218,0.0118,,,0.01432
1219,0.0118,,,0.01432
1220,0.0118,,,0.01432
1221,0.012,,,0.01452
1222,0.012,,,0.01452
1223,0.012,,,0.01452
1224,0.0123,,,0.01482
1225,0.0123,,,0.01482
1226,0.0123,,,0.01482
1227,0.0123,,,0.01482
1228,0.0123,,,0.01482
1229,0.0126,,,0.01512
1230,0.0126,,,0.01512
1231,0.0129,,,0.01542
1232,0.0129,,,0.01542
1233,0.0129,,,0.01542
1234,0.0132,,,0.01572
1235,0.0132,,,0.01572
1236,0.0132,,,0.01572
1237,0.0132,,,0.01572
1238,0.0134,,,0.01592
1239,0.0134,,,0.01592
1240,0.0134,,,0.01592
1241,0.0134,,,0.01592
1242,0.0134,,,0.01592
1243,0.0134,,,0.01592
1244,0.0134,,,0.01592
1245,0.0134,,,0.01592
1246,0.0137,,,0.01622
1247,0.0137,,,0.01622
1248,0.0137,,,0.01622
1249,0.0137,,,0.01622
1250,0.0137,,,0.01622
1251,0.0137,,,0.01622
1252,0.0137,,,0.01622
1253,0.0137,,,0.01622
1254,0.0137,,,0.01622
1255,0.014,,,0.01652
1256,0.014,,,0.01652
1257,0.014,,,0.01652
1258,0.0143,,,0.01682
1259,0.0143,,,0.01682
1260,0.0143,,,0.01682
1261,0.0143,,,0.01682
1262,0.0143,,,0.01682
1263,0.0143,,,0.01682
1264,0.0146,,,0.01712
1265,0.0146,,,0.01712
1266,0.0146,,,0.01712
1267,0.0146,,,0.01712
1268,0.0146,,,0.01712
1269,0.0143,,,0.01682
1270,0.0143,,,0.01682
1271,0.0143,,,0.01682
1272,0.0143,,,0.01682
1273,0.0143,,,0.01682
1274,0.0143,,,0.01682
1275,0.0143,,,0.01682
1276,0.014,,,0.01652
1277,0.014,,,0.01652
1278,0.014,,,0.01652
1279,0.014,,,0.01652
1280,0.014,,,0.01652
1281,0.014,,,0.01652
1282,0.014,,,0.01652
1283,0.014,,,0.01652
1284,0.014,,,0.01652
1285,0.014,,,0.01652
1286,0.014,,,0.01652
1287,0.014,,,0.01652
1288,0.014,,,0.01652
1289,0.014,,,0.01652
1290,0.014,,,0.01652
1291,0.0137,,,0.01622
1292,0.0137,,,0.01622
1293,0.0137,,,0.01622
1294,0.0137,,,0.01622
1295,0.0134,,,0.01592
1296,0.0134,,,0.01592
1297,0.0134,,,0.01592
1298,0.0134,,,0.01592
1299,0.0134,,,0.01592
1300,0.0134,,,0.01592
1301,0.0132,,,0.01572
1302,0.0132,,,0.01572
1303,0.0132,,,0.01572
1304,0.0132,,,0.01572
1305,0.0132,,,0.01572
1306,0.0132,,,0.01572
1307,0.0132,,,0.01572
1308,0.0132,,,0.01572
1309,0.0132,,,0.01572
1310,0.0132,,,0.01572
1311,0.0132,,,0.01572
1312,0.0129,,,0.01542
1313,0.0129,,,0.01542
1314,0.0129,,,0.01542
1315,0.0126,,,0.01512
1316,0.0126,,,0.01512
1317,0.0126,,,0.01512
1318,0.0126,,,0.01512
1319,0.0126,,,0.01512
1320,0.0123,,,0.01482
1321,0.0123,,,0.01482
1322,0.0123,,,0.01482
1323,0.0123,,,0.01482
1324,0.0123,,,0.01482
1325,0.0123,,,0.01482
1326,0.0123,,,0.01482
1327,0.0123,,,0.01482
1328,0.0123,,,0.01482
1329,0.0123,,,0.01482
1330,0.012,,,0.01452
1331,0.0112,,,0.01372
1332,0.0098,,,0.01232
1333,0.00868,,,0.0112
1334,0.00756,,,0.01008
1335,0.00672,,,0.00924
1336,0.00588,,,0.0084
1337,0.00504,,,0.00756
1338,0.00448,,,0.007
1339,0.00364,,,0.00616
1340,0.00308,,,0.0056
1341,0.0028,,,0.00532
1342,0.00224,,,0.00476
1343,0.00196,,,0.00448
1344,0.0014,,,0.00392
1345,0.00112,,,0.00364
1346,0.00084,,,0.00336
1347,0.00056,,,0.00308
1348,0.00028,,,0.0028
1349,0,,,0.00252
1350,-0.00028,,,0.00224
1351,-0.00056,,,0.00196
1352,-0.00056,,,0.00196
1353,-0.00084,,,0.00168
1354,-0.00084,,,0.00168
1355,-0.00112,,,0.0014
1356,-0.00112,,,0.0014
1357,-0.00112,,,0.0014
1358,-0.0014,,,0.00112
1359,-0.0014,,,0.00112
1360,-0.0014,,,0.00112
1361,-0.00168,,,0.00084
1362,-0.00168,,,0.00084
1363,-0.00168,,,0.00084
1364,-0.00168,,,0.00084
1365,-0.00168,,,0.00084
1366,-0.00168,,,0.00084
1367,-0.00196,,,0.00056
1368,-0.00196,,,0.00056
1369,-0.00196,,,0.00056
1370,-0.00196,,,0.00056
1371,-0.00196,,,0.00056
1372,-0.00196,,,0.00056
1373,-0.00196,,,0.00056
1374,-0.00196,,,0.00056
1375,-0.00196,,,0.00056
1376,-0.00224,,,0.00028
1377,-0.00224,,,0.00028
1378,-0.00224,,,0.00028
1379,-0.00224,,,0.00028
1380,-0.00224,,,0.00028
1381,-0.00224,,,0.00028
1382,-0.00224,,,0.00028
1383,-0.00224,,,0.00028
1384,-0.00224,,,0.00028
1385,-0.00224,,,0.00028
1386,-0.00224,,,0.00028
1387,-0.00224,,,0.00028
1388,-0.00224,,,0.00028
1389,-0.00224,,,0.00028
1390,-0.00224,,,0.00028
1391,-0.00224,,,0.00028
1392,-0.00224,,,0.00028
1393,-0.00224,,,0.00028
1394,-0.00224,,,0.00028
1395,-0.00224,,,0.00028
1396,-0.00224,,,0.00028
1397,-0.00224,,,0.00028
1398,-0.00224,,,0.00028
1399,-0.00224,,,0.00028
